host_ts,source,temp_c,hum_rh,dist_mm,curr_ma,seq,cmd,crc_ok,port
1774852875.937,sim,26.55,48.30,,,,,,COM4
1774852876.045,frame,26.54,48.29,,,39749,1,1,COM4
1774852876.211,frame,26.54,48.29,,,39750,161,1,COM4
1774852876.385,frame,,,915,1530,39751,2,1,COM4
1774852876.561,frame,,,915,1530,39752,162,1,COM4
1774852876.976,sim,26.70,48.60,,,,,,COM4
1774852877.028,frame,26.69,48.59,,,39753,1,1,COM4
1774852877.132,frame,26.69,48.59,,,39754,161,1,COM4
1774852877.237,frame,,,880,1552,39755,2,1,COM4
1774852877.342,frame,,,880,1552,39756,162,1,COM4
1774852891.889,sim,28.95,53.10,,,,,,COM4
1774852891.973,frame,28.94,53.09,,,39813,1,1,COM4
1774852892.136,frame,28.94,53.09,,,39814,161,1,COM4
1774852892.299,frame,,,355,474,39815,2,1,COM4
1774852892.461,frame,,,355,474,39816,162,1,COM4
1774852892.885,sim,29.10,53.40,,,,,,COM4
1774852892.970,frame,29.09,53.39,,,39817,1,1,COM4
1774852893.141,frame,29.09,53.39,,,39818,161,1,COM4
1774852893.313,frame,,,320,496,39819,2,1,COM4
1774852893.485,frame,,,320,496,39820,162,1,COM4
1774852893.882,sim,29.25,53.70,,,,,,COM4
1774852893.973,frame,29.24,53.69,,,39821,1,1,COM4
1774852894.142,frame,29.24,53.69,,,39822,161,1,COM4
1774852895.501,frame,,,285,518,39823,2,1,COM4
1774852895.915,frame,,,285,518,39824,162,1,COM4
1774852896.005,sim,29.40,54.00,,,,,,COM4
1774852896.135,frame,29.39,53.99,,,39825,1,1,COM4
1774852896.302,frame,29.39,53.99,,,39826,161,1,COM4
1774852896.496,frame,,,250,540,39827,2,1,COM4
1774852896.662,frame,,,250,540,39828,162,1,COM4
1774852896.747,sim,29.55,54.30,,,,,,COM4
1774852896.845,frame,29.54,54.29,,,39829,1,1,COM4
1774852897.099,frame,29.54,54.29,,,39830,161,1,COM4
1774852897.273,frame,,,215,562,39831,2,1,COM4
1774852897.437,frame,,,215,562,39832,162,1,COM4
1774852897.522,sim,29.70,54.60,,,,,,COM4
1774852897.605,frame,29.69,54.59,,,39833,1,1,COM4
1774852897.769,frame,29.69,54.59,,,39834,161,1,COM4
1774852898.010,frame,,,180,584,39835,2,1,COM4
1774852898.174,frame,,,180,584,39836,162,1,COM4
1774852898.259,sim,29.85,54.90,,,,,,COM4
1774852898.342,frame,29.84,54.89,,,39837,1,1,COM4
1774852898.505,frame,29.84,54.89,,,39838,161,1,COM4
1774852898.771,frame,,,145,606,39839,2,1,COM4
1774852898.952,frame,,,145,606,39840,162,1,COM4
1774852899.042,sim,30.00,55.20,,,,,,COM4
1774852899.192,frame,29.99,55.19,,,39841,1,1,COM4
1774852899.476,frame,29.99,55.19,,,39842,161,1,COM4
1774852899.654,frame,,,110,628,39843,2,1,COM4
1774852899.831,frame,,,110,628,39844,162,1,COM4
1774852899.919,sim,24.00,55.50,,,,,,COM4
1774852900.008,frame,24.00,55.49,,,39845,1,1,COM4
1774852900.178,frame,,,1300,650,39846,2,1,COM4
1774852900.976,sim,24.15,55.80,,,,,,COM4
1774852901.067,frame,24.15,55.79,,,39847,1,1,COM4
1774852901.230,frame,,,1265,672,39848,2,1,COM4
1774852901.927,sim,24.30,56.10,,,,,,COM4
1774852902.039,frame,24.30,56.09,,,39849,1,1,COM4
1774852902.247,frame,,,1230,694,39850,2,1,COM4
1774852902.954,sim,24.45,56.40,,,,,,COM4
1774852903.040,frame,24.45,56.39,,,39851,1,1,COM4
1774852903.206,frame,,,1195,716,39852,2,1,COM4
1774852903.850,sim,24.60,56.70,,,,,,COM4
1774852903.935,frame,24.59,56.69,,,39853,1,1,COM4
1774852904.102,frame,,,1160,738,39854,2,1,COM4
1774852904.848,sim,24.75,57.00,,,,,,COM4
1774852904.934,frame,24.74,56.99,,,39855,1,1,COM4
1774852905.101,frame,,,1125,760,39856,2,1,COM4
1774852905.845,sim,24.90,57.30,,,,,,COM4
1774852905.935,frame,24.89,57.29,,,39857,1,1,COM4
1774852906.106,frame,,,1090,782,39858,2,1,COM4
1774852906.843,sim,25.05,57.60,,,,,,COM4
1774852906.930,frame,25.04,57.59,,,39859,1,1,COM4
1774852907.100,frame,,,1055,804,39860,2,1,COM4
1774852907.266,frame,,,1055,804,39861,162,1,COM4
1774852907.843,sim,25.20,57.90,,,,,,COM4
1774852907.932,frame,25.19,57.89,,,39862,1,1,COM4
1774852908.104,frame,,,1020,826,39863,2,1,COM4
1774852908.272,frame,,,1020,826,39864,162,1,COM4
1774852908.842,sim,25.35,58.20,,,,,,COM4
1774852908.932,frame,25.34,58.19,,,39865,1,1,COM4
1774852909.102,frame,,,985,848,39866,2,1,COM4
1774852909.272,frame,,,985,848,39867,162,1,COM4
1774852909.842,sim,25.50,58.50,,,,,,COM4
1774852909.940,frame,25.49,58.49,,,39868,1,1,COM4
1774852910.125,frame,,,950,870,39869,2,1,COM4
1774852910.298,frame,,,950,870,39870,162,1,COM4
1774852910.841,sim,25.65,58.80,,,,,,COM4
1774852910.894,frame,25.64,58.79,,,39871,1,1,COM4
1774852910.998,frame,,,915,892,39872,2,1,COM4
1774852911.102,frame,,,915,892,39873,162,1,COM4
