host_ts,source,temp_c,hum_rh,dist_mm,curr_ma,seq,cmd,crc_ok,port
1774852331.637,frame,,,425,782,37798,2,1,COM4
1774852331.821,frame,,,425,782,37799,162,1,COM4
1774852332.245,sim,24.75,61.20,,,,,,COM4
1774852332.342,frame,24.74,61.19,,,37800,1,1,COM4
1774852332.511,frame,24.74,61.19,,,37801,161,1,COM4
1774852332.675,frame,,,390,804,37802,2,1,COM4
1774852332.835,frame,,,390,804,37803,162,1,COM4
1774852333.209,sim,24.90,61.50,,,,,,COM4
1774852333.299,frame,24.89,61.49,,,37804,1,1,COM4
1774852333.464,frame,24.89,61.49,,,37805,161,1,COM4
1774852333.638,frame,,,355,826,37806,2,1,COM4
1774852333.812,frame,,,355,826,37807,162,1,COM4
1774852334.191,sim,25.05,61.80,,,,,,COM4
1774852334.275,frame,25.04,61.79,,,37808,1,1,COM4
1774852334.463,frame,25.04,61.79,,,37809,161,1,COM4
1774852334.640,frame,,,320,848,37810,2,1,COM4
1774852334.814,frame,,,320,848,37811,162,1,COM4
1774852335.193,sim,25.20,62.10,,,,,,COM4
1774852335.277,frame,25.19,62.09,,,37812,1,1,COM4
1774852335.615,frame,25.19,62.09,,,37813,161,1,COM4
1774852335.786,frame,,,285,870,37814,2,1,COM4
1774852336.037,frame,,,285,870,37815,162,1,COM4
1774852336.173,sim,25.35,62.40,,,,,,COM4
1774852336.258,frame,25.34,62.39,,,37816,1,1,COM4
1774852336.422,frame,25.34,62.39,,,37817,161,1,COM4
1774852336.589,frame,,,250,892,37818,2,1,COM4
1774852336.750,frame,,,250,892,37819,162,1,COM4
1774852337.358,sim,25.50,62.70,,,,,,COM4
1774852337.446,frame,25.49,62.69,,,37820,1,1,COM4
1774852337.614,frame,25.49,62.69,,,37821,161,1,COM4
1774852337.782,frame,,,215,914,37822,2,1,COM4
1774852338.109,frame,,,215,914,37823,162,1,COM4
1774852338.199,sim,25.65,63.00,,,,,,COM4
1774852338.285,frame,25.64,62.99,,,37824,1,1,COM4
1774852338.465,frame,25.64,62.99,,,37825,161,1,COM4
1774852338.639,frame,,,180,936,37826,2,1,COM4
1774852338.803,frame,,,180,936,37827,162,1,COM4
1774852339.188,sim,25.80,63.30,,,,,,COM4
1774852339.243,frame,25.79,63.29,,,37828,1,1,COM4
1774852339.347,frame,25.79,63.29,,,37829,161,1,COM4
1774852339.452,frame,,,145,958,37830,2,1,COM4
1774852339.557,frame,,,145,958,37831,162,1,COM4
1774852340.159,sim,25.95,63.60,,,,,,COM4
1774852340.212,frame,25.94,63.59,,,37832,1,1,COM4
1774852340.316,frame,25.94,63.59,,,37833,161,1,COM4
1774852340.419,frame,,,110,980,37834,2,1,COM4
1774852340.524,frame,,,110,980,37835,162,1,COM4
1774852436.074,sim,28.05,67.20,,,,,,COM4
1774852436.171,frame,28.04,67.19,,,38183,1,1,COM4
1774852436.348,frame,28.04,67.19,,,38184,161,1,COM4
1774852437.181,frame,,,425,1684,38185,2,1,COM4
1774852437.353,frame,,,425,1684,38186,162,1,COM4
1774852437.472,sim,28.20,67.50,,,,,,COM4
1774852437.583,frame,28.19,67.49,,,38187,1,1,COM4
1774852437.770,frame,28.19,67.49,,,38188,161,1,COM4
1774852437.946,frame,,,390,1706,38189,2,1,COM4
1774852438.119,frame,,,390,1706,38190,162,1,COM4
1774852438.206,sim,28.35,67.80,,,,,,COM4
1774852438.296,frame,28.34,67.79,,,38191,1,1,COM4
1774852438.598,frame,28.34,67.79,,,38192,161,1,COM4
1774852438.771,frame,,,355,320,38193,2,1,COM4
1774852438.947,frame,,,355,320,38194,162,1,COM4
1774852439.033,sim,28.50,68.10,,,,,,COM4
1774852439.118,frame,28.49,68.09,,,38195,1,1,COM4
1774852439.680,frame,28.49,68.09,,,38196,161,1,COM4
1774852439.854,frame,,,320,342,38197,2,1,COM4
1774852440.033,frame,,,320,342,38198,162,1,COM4
1774852440.119,sim,28.65,68.40,,,,,,COM4
1774852440.209,frame,28.64,68.39,,,38199,1,1,COM4
1774852440.382,frame,28.64,68.39,,,38200,161,1,COM4
1774852440.559,frame,,,285,364,38201,2,1,COM4
1774852440.736,frame,,,285,364,38202,162,1,COM4
1774852440.922,sim,28.80,68.70,,,,,,COM4
1774852441.008,frame,28.79,68.69,,,38203,1,1,COM4
1774852441.186,frame,28.79,68.69,,,38204,161,1,COM4
1774852441.362,frame,,,250,386,38205,2,1,COM4
1774852441.552,frame,,,250,386,38206,162,1,COM4
1774852441.952,sim,28.95,69.00,,,,,,COM4
1774852442.039,frame,28.94,69.00,,,38207,1,1,COM4
1774852442.216,frame,28.94,69.00,,,38208,161,1,COM4
1774852442.425,frame,,,215,408,38209,2,1,COM4
1774852442.597,frame,,,215,408,38210,162,1,COM4
1774852442.978,sim,29.10,69.30,,,,,,COM4
1774852443.067,frame,29.09,69.30,,,38211,1,1,COM4
1774852443.285,frame,29.09,69.30,,,38212,161,1,COM4
1774852443.466,frame,,,180,430,38213,2,1,COM4
1774852443.653,frame,,,180,430,38214,162,1,COM4
1774852443.911,sim,29.25,69.60,,,,,,COM4
1774852444.001,frame,29.24,69.60,,,38215,1,1,COM4
1774852444.171,frame,29.24,69.60,,,38216,161,1,COM4
1774852444.342,frame,,,145,452,38217,2,1,COM4
1774852444.518,frame,,,145,452,38218,162,1,COM4
1774852444.908,sim,29.40,69.90,,,,,,COM4
1774852444.993,frame,29.39,69.90,,,38219,1,1,COM4
1774852445.159,frame,29.39,69.90,,,38220,161,1,COM4
1774852445.334,frame,,,110,474,38221,2,1,COM4
1774852445.499,frame,,,110,474,38222,162,1,COM4
1774852445.904,sim,29.55,45.00,,,,,,COM4
1774852446.004,frame,29.54,45.00,,,38223,1,1,COM4
1774852446.173,frame,29.54,45.00,,,38224,161,1,COM4
1774852446.345,frame,,,1300,496,38225,2,1,COM4
1774852446.904,sim,29.70,45.30,,,,,,COM4
1774852446.988,frame,29.69,45.30,,,38226,1,1,COM4
1774852447.158,frame,29.69,45.30,,,38227,161,1,COM4
1774852447.325,frame,,,1265,518,38228,2,1,COM4
1774852447.905,sim,29.85,45.60,,,,,,COM4
1774852447.998,frame,29.84,45.60,,,38229,1,1,COM4
1774852448.163,frame,29.84,45.60,,,38230,161,1,COM4
1774852448.331,frame,,,1230,540,38231,2,1,COM4
1774852448.905,sim,30.00,45.90,,,,,,COM4
1774852448.992,frame,29.99,45.90,,,38232,1,1,COM4
1774852449.156,frame,29.99,45.90,,,38233,161,1,COM4
1774852449.344,frame,,,1195,562,38234,2,1,COM4
1774852449.905,sim,24.00,46.20,,,,,,COM4
1774852449.993,frame,24.00,46.19,,,38235,1,1,COM4
1774852450.169,frame,,,1160,584,38236,2,1,COM4
1774852450.902,sim,24.15,46.50,,,,,,COM4
1774852451.005,frame,24.15,46.49,,,38237,1,1,COM4
1774852451.211,frame,,,1125,606,38238,2,1,COM4
1774852451.900,sim,24.30,46.80,,,,,,COM4
1774852451.993,frame,24.30,46.79,,,38239,1,1,COM4
1774852452.191,frame,,,1090,628,38240,2,1,COM4
1774852452.898,sim,24.45,47.10,,,,,,COM4
1774852452.985,frame,24.45,47.09,,,38241,1,1,COM4
1774852453.150,frame,,,1055,650,38242,2,1,COM4
1774852453.896,sim,24.60,47.40,,,,,,COM4
1774852453.981,frame,24.59,47.39,,,38243,1,1,COM4
1774852454.150,frame,,,1020,672,38244,2,1,COM4
1774852454.894,sim,24.75,47.70,,,,,,COM4
1774852454.980,frame,24.74,47.69,,,38245,1,1,COM4
1774852455.151,frame,,,985,694,38246,2,1,COM4
1774852455.891,sim,24.90,48.00,,,,,,COM4
1774852455.987,frame,24.89,47.99,,,38247,1,1,COM4
1774852456.164,frame,,,950,716,38248,2,1,COM4
1774852456.887,sim,25.05,48.30,,,,,,COM4
1774852456.988,frame,25.04,48.29,,,38249,1,1,COM4
1774852457.173,frame,,,915,738,38250,2,1,COM4
1774852457.884,sim,25.20,48.60,,,,,,COM4
1774852457.971,frame,25.19,48.59,,,38251,1,1,COM4
1774852458.187,frame,,,880,760,38252,2,1,COM4
1774852458.378,frame,,,880,760,38253,162,1,COM4
1774852458.884,sim,25.35,48.90,,,,,,COM4
1774852459.071,frame,25.34,48.89,,,38254,1,1,COM4
1774852459.234,frame,,,845,782,38255,2,1,COM4
1774852459.401,frame,,,845,782,38256,162,1,COM4
1774852459.883,sim,25.50,49.20,,,,,,COM4
1774852459.962,frame,25.49,49.19,,,38257,1,1,COM4
1774852460.119,frame,,,810,804,38258,2,1,COM4
1774852460.280,frame,,,810,804,38259,162,1,COM4
